Text,label
"#CoronavirusCrisis | The researchers said the management of COVID-19 will involve a dynamic review of policies and significant strengthening of the healthcare system.

 https://www.indiatoday.in/india/story/covid-19-peak-in-india-may-arrive-mid-november-paucity-of-icu-beds-ventilators-likely-study-1688963-2020-06-14�",1
India Today Network's CSR outreach program Care Today has been distributing uncooked ration to migrant workers and slum areas during the Covid lockdown. @AneeshaMathur @diwanshu_tomar http://indiatoday.in/mail-today/story/care-today-provides-700-ration-packets-to-ncr-s-stuck-migrants-1688797-2020-06-14�,1
"While Kerala confirmed 54 new coronavirus cases, 56 persons recovered from the infections, indicating a downward trend of the Covid-19 graph.
#Kerala #coronavirus http://indiatoday.in/india/story/coronavirus-pandemic-first-time-kerala-reports-more-recoveries-infections-1689029-2020-06-14�",1
"Munish Moudgil (IAS) chief of covid-19 war room in Karnataka tells @nolanentreeo how technology he developed helped in effective contact tracing and home quarantine. He explains how he, along with his team managed to do that.
#ReporterDiary
More videos  http://bit.ly/IndiaTodaySocial� pic.twitter.com/H9LOUDzkEB",1
"As #COVID cases rise in #Maharashtra, hospitals in #Mumbai suburbs are facing shortage of beds. Watch this ground report by @Divyeshas.
#ITVideo pic.twitter.com/cn8VQgS7mv",1
"Delhi government orders all nursing homes with 10-49 beds to setup #Covid facilities
#ITVideo pic.twitter.com/tKmQGXAJTS",1
"Phone calls, chit-chat: how a Delhi #COVID facility is helping fight isolation  https://www.ndtv.com/delhi-news/coronavirus-phone-calls-chit-chat-how-a-delhi-covid-facility-is-helping-fight-isolation-2246191� pic.twitter.com/Odc5xFl0Xh",1
"UK COVID-19 death toll rises by 36, lowest daily tally during lockdown  https://reut.rs/3fnaCUF� pic.twitter.com/d1oZEX1f5l",1
New wave of COVID-19 cases from Beijing market spreads to Liaoning  https://reut.rs/37uCZ0H� pic.twitter.com/0nytftzUou,1
"Beijing logs record 36 COVID-19 cases, linked to market cluster  https://reut.rs/30MYmIW� pic.twitter.com/WnpwGTPQr4",1
"China reports 57 new confirmed, 9 asymptomatic COVID-19 cases for June 13  https://reut.rs/2C6sxAP� pic.twitter.com/I43noK4zeT",1
"To prevent community spread of COVID-19, Odisha's Ganjam district administration repealed all relaxations of Unlock-1 
  https://trib.al/NAdsr7Z�",1
"As many as 133 employees, including doctors and other medical personnel, of a private hospital in Solapur district have been booked for violating orders by remaining absent from work during the COVID-19 pandemic.
 https://trib.al/gRScnQQ� #Maharashtra",1
"Will my parents die of COVID-19? Will I be left alone? Children are battling with immense anxiety due to the pandemic and the lockdown. The toll on their mental health is way more than the physical symptoms of COVID-19, say doctors | @jyotishelar https://trib.al/9zB0nBr�",1
"Just in: To contain COVID-19 in Delhi, testing to increase 2-fold and will be increased 3 times after 6 days. After few days, testing will start at every polling station in containment zones: Home Minister Amit Shah after meeting Delhi CM Arvind Kejriwal | reports @vijaita",1
Peru archbishop fills cathedral with portraits of Covid-19 victims  https://www.theguardian.com/world/2020/jun/15/peru-archbishop-fills-church-with-portraits-of-covid-19-victims?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592179885�,1
"Covid-19 can damage lungs of victims beyond recognition, expert says  https://www.theguardian.com/world/2020/jun/15/covid-19-can-damage-lungs-victims-beyond-recognition-expert-says?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592245639�",1
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/15/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592211586�,1
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/15/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592211589�,1
Scientist produces own Florida Covid-19 count after being fired by state  https://www.theguardian.com/us-news/2020/jun/15/florida-coronavirus-cases-counter-rebekah-jones-fired-scientist?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592236944�,1
Leading UK charities urge PM to seek green recovery from Covid-19  https://www.theguardian.com/environment/2020/jun/15/leading-uk-charities-urge-pm-seek-green-recovery-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592226576�,1
The home minister has come into the picture after the SC  pulled up the Delhi government on poor management of the #Covid crisis. @kamaljitsandhu https://www.indiatoday.in/india/story/delhi-covid-management-amit-shah-takes-over-driver-s-seat-rolls-out-new-strategy-1689310-2020-06-15�,1
"Since the turn of June, Covid-19 numbers have gone from 1.76 lakh to 3.32 lakh, recording an absolute rise of 1,55,772 cases of the #novelcoronavirus as of June 15 morning. #India

( By @PrabhashRinkoo) https://www.indiatoday.in/coronavirus-outbreak/story/june-covid-19-coronavirus-india-1689180-2020-06-15�",1
"This week, our cover story is about the moving testimonies of how Covid survivors beat fear, stigma and the disease itself. Read this story free from all your devices, click  https://bit.ly/359oU7G� to download the latest issue of India Today Magazine.
#IndiaTodayMagazine #Promo pic.twitter.com/oRE486hQuq",1
"Delhi govt withdraws its order on nursing homes declaring them #COVID medical facilities.
(@AneeshaMathur) 
#ITVideo pic.twitter.com/RLbLbR5W5V",1
"Man tests #COVID positive 3 days after marriage, bride, guests quarantined  https://www.ndtv.com/cities/palghar-maharashtra-man-tests-coronavirus-positive-3-days-after-marriage-bride-quarantined-2246664� pic.twitter.com/2N6d6Rk9Cy",1
"From crowded tubes to pedal power, London's COVID transport challenge  https://uk.reuters.com/article/uk-health-coronavirus-london-transport-idUKKBN23M0H5?taid=5ee78cca368a070001c9758f&utm_campaign=trueAnthem%3A??????&utm_medium=trueAnthem&utm_source=twitter� pic.twitter.com/mvwSP1CXzr",1
"From crowded tubes to pedal power, London's COVID transport challenge  https://reut.rs/3e4q2wO� pic.twitter.com/taQyG682qS",1
EasyJet resumes flying with COVID-19 measures in place  https://reut.rs/3e1f8YI� pic.twitter.com/VROneCI50g,1
China reports 49 new COVID-19 cases for June 14; 36 in Beijing  https://reut.rs/2Y27gkc� pic.twitter.com/IhCkXQPHhm,1
UK funds human trials of potential COVID-19 vaccine from Imperial  https://reut.rs/2UOxWCZ� pic.twitter.com/TxFHz8dyXf,1
"The FDA said that it has ""determined that the statutory criteria for EUA are no longer met. Specifically, FDA has determined that [both drugs] are unlikely to be effective in treating COVID-19 for the authorised uses in the EUA?�.
 https://trib.al/SRkL5il�",1
"#Coronavirus | ""There have also been reports of overcharging by healthcare providers for COVID-19 treatment,?� the Ministry said.

 https://trib.al/rjudwS8�",1
"The traditional art of 'talamaddale', a variant of Yakshagana theatre, too has gone virtual in times of COVID-19. A performance was streamed live on social media on June 13 and more such are in store.

 https://trib.al/G1uidof�",1
"With 11,220 new COVID-19 cases and 325 deaths registered on June 15, the total number of infections and the death toll in India reached 3,32,777 and 9,521 respectively.
 https://trib.al/ekXbvDv� #Coronavirus #Covid19",1
"At a time when #Odisha is witnessing a sharp increase in COVID-19 cases, the police force managing the State's largest urban agglomerations ?? Bhubaneswar and Cuttack ?? is relatively untouched by the coronavirus, having reported only one case so far. 

 https://trib.al/dRyVdaU�",1
"Ruling Telangana Rashtra Samithi legislator from Nizamabad Urban Bigala Ganesh Gupta tested positive for COVID-19 and has been advised home quarantine by doctors in Hyderabad.

 https://trib.al/aNnRHan�",1
"#Sanitisers | Agency sources said some criminals are approaching hospitals and health authorities posing as representatives of manufacturers of #PPE kits and other COVID-19-related protective gear.

 https://trib.al/61ACJb9�",1
"#Film | Martyapura Re Jamaraj ('Yamaraj on earth'), a short film produced by a group from the Ankushpur village of #Odisha's Ganjam district has won a special jury award at the COVID-19 International Film Festival 2020.

 https://trib.al/3QCNra7�",1
"#India registered more than 10,000 cases for the third day in a row and is the fourth worst-hit nation by the #COVID-19 pandemic currently

Click here for updates on Day 83 of the coronavirus #lockdown
 https://bit.ly/3foK1GL�",1
"Breaking News: The FDA is revoking emergency authorization of 2 malaria drugs for Covid-19 promoted by President Trump, calling them ""unlikely to be effective?�  https://nyti.ms/3husyyD� pic.twitter.com/qPjMgl34sy",1
Thousands flocked to an Afghan herbalist who said he had invented a Covid-19 vaccine. Officials said tests showed it was a concoction of narcotics.  https://nyti.ms/3hneOWt�,1
"Immigrants in at least a dozen ICE facilities have announced protests and strikes, demanding measures to protect them from Covid-19 and that ICE release the sick, elderly and high-risk among them  https://nyti.ms/3e1Bsl5�",1
"FDA pulls emergency authorization for antimalaria drug as covid-19 treatment, which had been touted by Trump  https://www.washingtonpost.com/nation/2020/06/15/coronavirus-live-updates-us/�",1
High blood pressure drugs apparently don't add to covid-19 danger as earlier feared  https://wapo.st/3d4Zg65�,1
"Germany has its Covid-19 app, so where's the UK's?  https://bbc.in/3d8CavJ�",1
"Twelve weeks on I can't kick Covid exhaustion'

How one 28-year-old man still struggles post-coronavirus, despite having no underlying health conditions  https://bbc.in/37yI2wO�",1
"Doctors call for recommendations of a report into the impact of Covid-19 on black, Asian and minority ethnic people to be implemented immediately  https://bbc.in/2YTNBlV�",1
"The steroid, which is already used to treat some illnesses, was part of a trial run by Oxford University 

For Covid-19 patients on ventilators, risk of death was cut from 40% to 28%

For patients needing oxygen, it cut the risk of death from 25% to 20%

 http://bbc.in/CV19Dexamethasone� pic.twitter.com/zTdqIpCsmM",1
"As the drug is cheap and widely-available, it could be a huge benefit in poorer countries, struggling with Covid-19

""The treatment is up to 10 days of dexamethasone and it costs about �5 per patient,?� says Prof Landray

 http://bbc.in/CV19Dexamethasone� pic.twitter.com/39V71gQ2Ax",1
"""The drug itself is very widely available... and it's extremely cheap""

Oxford University's Prof Peter Horby says a trial into dexamethasone shows it reduces risk of death by 35% for Covid-19 patients on ventilators

Updates:  http://bbc.in/2USTwX8� pic.twitter.com/BtkHmGUVUM",1
"Life-saving coronavirus drug hailed by PM
Rashford campaign leads to food voucher U-turn
Report on race and Covid-19 sparks call for action

Get the latest news on the coronavirus outbreak in our evening update

 http://bbc.in/2UPKgTq� pic.twitter.com/2YJ3ubliHm",1
"Wednesday's Express: ""�5 Covid wonder drug saves lives"" (via @AllieHBNews) #BBCPapers #TomorrowsPapersToday pic.twitter.com/yOYRp8IuJR",1
Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourself from COVID-19:  https://bit.ly/3bGvO6p�. pic.twitter.com/iTumaqFBvB,1
"Don't blame public for Covid-19 spread, says UK scientist  https://www.theguardian.com/world/2020/jun/16/dont-blame-public-for-covid-19-spread-says-uk-scientist?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592328626�",1
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/16/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592331398�,1
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/16/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592298721�,1
Hydroxychloroquine: US revokes emergency approval of malaria drug for Covid-19  https://www.theguardian.com/world/2020/jun/15/hydroxychloroquine-coronavirus-fda-emergency-authorization?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592289002�,1
New Zealand confirms two new cases of Covid-19 ?? video  https://www.theguardian.com/global/video/2020/jun/16/new-zealand-confirms-two-new-cases-of-covid-19-video?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592350099�,1
"Stocks gain on US stimulus hopes as 600,000 UK workers lose jobs in Covid-19 crisis ?? business live  https://www.theguardian.com/business/live/2020/jun/16/uk-payrolls-coronavirus-covid-19-crisis-unemployment-federal-reserve-ftse-100-sterling-dollar-powell-business-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592312988�",1
Coronavirus Australia update: Victoria records 21 new cases of Covid-19 ?? politics live  https://www.theguardian.com/australia-news/live/2020/jun/17/coronavirus-politics-australia-latest-updates-tourism-borders-travel-china-covid-19-nsw-victoria-queensland-politics-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592350109�,1
"#CoronavirusCrisis | The number of COVID-19 cases is increasing rapidly in #Pakistan and so far, several lawmakers have been infected with the virus. https://www.indiatoday.in/world/story/pakistan-t-and-telecommunications-minister-tests-positive-coronavirus-1689630-2020-06-16�",1
